pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,0.19080919080919082,0.29346494981674137,0.09405034657278127,0.6238424563074365,1.214307208257412,10,
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,0.4595404595404595,0.5486212060169077,0.04949048661354951,0.5612237815700301,1.0553495941119424,7,
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,5.1355256247531995e-5,0.0017102264388819586,0.557332238758646,0.56250020730783,1.2996626693014681,160,
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,0.17882117882117882,0.2820714919824051,0.09787732774245612,0.6531862625006964,1.2433818846143165,8,
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,0.27372627372627373,0.3784609728972833,0.07436253844225256,0.5415573837498371,1.11997068941084,21,
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.962037962037962,0.9702575815071364,0.009062695020603093,0.2823606233403364,0.5544152194990993,11,
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,0.4645354645354645,0.5531857801719088,0.048995408986248136,0.49317445226136575,1.0199121051115045,21,
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,0.5944055944055944,0.6677046189338021,0.037692329594384136,0.49860183834203253,0.9375925700184762,7,
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS,0.8921078921078921,0.9170325320543027,0.015866228215199906,0.32263036100126896,0.5914849823808938,5,
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,0.48151848151848153,0.5683924408924409,0.04735342452541926,0.507312006548523,1.0188318649219714,14,
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.0919080919080919,0.17870667424545256,0.14375898903927542,0.5730581103028375,1.218365978082731,31,
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,0.23376623376623376,0.3389251485464382,0.08266464491237528,0.601741196180359,1.181519127615292,11,
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,0.004498909339188001,0.02677607176033531,0.40701791892395395,0.5968466751691167,1.328112156763986,63,
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,0.00993898386945648,0.044764930528092536,0.3807304007227924,0.5565182833128735,1.251633974176078,80,
REACTOME_REGULATION_OF_IFNA_SIGNALING,0.9630369630369631,0.9709194719870877,0.008938012108350041,0.3377347594371873,0.7088796723128837,26,
REACTOME_REGULATION_OF_IFNG_SIGNALING,0.2087912087912088,0.31329740175079157,0.08889452886204495,0.5940532323013081,1.1930337833835147,14,
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,0.3026973026973027,0.4062252290580098,0.06928364673925483,0.5529547516300681,1.1169487243218934,15,
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.03496503496503497,0.09875966506076177,0.24133997681509095,0.5163198421039503,1.1824336150537713,119,
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.018173806191245024,0.06677871976627386,0.35248785758361917,0.5536519318774326,1.2420497909435004,76,
REACTOME_REGULATION_OF_KIT_SIGNALING,0.11688311688311688,0.21199095398839315,0.12563992130984047,0.6189559590640787,1.253888951664395,16,
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,3.2126423430950765e-4,0.0049734512338734166,0.49849310876659025,0.5758568821423409,1.3179144870945487,116,
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,0.11788211788211789,0.2127134012484331,0.12503336755527242,0.6521380343528813,1.2804733435641704,11,
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.12187812187812187,0.21743118342614565,0.12267918956880833,0.5661789280999293,1.196802858081033,29,
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.0020164162653316,0.016001420951496984,0.4317076958033464,0.5758020989581687,1.298974201128677,84,
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.016671874469525776,0.06356853347532507,0.35248785758361917,0.5446050276016356,1.2285955225579848,84,
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,7.189712761714339e-4,0.0081801029132276,0.47727081536286214,0.6233723691430223,1.379965330274765,59,
REACTOME_REGULATION_OF_PTEN_LOCALIZATION,0.12487512487512488,0.22096891241176064,0.12098514214525231,0.6663755871132844,1.2891668499403182,9,
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION,0.24675324675324675,0.3521672282377572,0.07977059186284526,0.6105715937584587,1.1812087258455033,9,
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.0018684267270057174,0.015123579764591992,0.45505986738722953,0.5971130734511564,1.3320930924428809,67,
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,0.1968031968031968,0.30007721019561706,0.09225972605273541,0.5992838424107159,1.2035383884069677,14,
REACTOME_REGULATION_OF_RAS_BY_GAPS,8.655113784714904e-4,0.009218021560938844,0.47727081536286214,0.6072486234361553,1.3551817139486024,66,
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,0.33966033966033965,0.43918655511535476,0.06364240816510186,0.5366602961200355,1.09438200086659,17,
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.01847419289915788,0.06761936496552232,0.35248785758361917,0.5632049056004389,1.2590227917940666,71,
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.010387350815371134,0.045980257593666286,0.3807304007227924,0.5879193719120162,1.2956289046461378,53,
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.04695304695304695,0.11771502833449735,0.20658792269689108,0.6284762774717538,1.302058477137941,22,
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL,0.3916083916083916,0.4885189667224013,0.056886416047570075,0.5494736291469839,1.0788917346499327,11,
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,0.8791208791208791,0.9063134827326967,0.016917675626457167,0.3809552622268748,0.7878365995430835,21,
REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.008444430482592233,0.03980544352276838,0.3807304007227924,0.6485877926384304,1.3820182680178417,32,
REACTOME_REGULATION_OF_TP53_ACTIVITY,3.8337797194547584e-7,8.272259741924145e-5,0.674962860011025,0.6089484767777451,1.4038322190186594,153,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.0043501885070764855,0.026389901585755212,0.40701791892395395,0.6716292868368187,1.4179031224631662,28,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,0.7762237762237763,0.8233028671066859,0.02449735525192937,0.4168514233008842,0.8371603816090569,14,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,0.09090909090909091,0.17737290257951416,0.1446305280344838,0.6155338786749709,1.2641021251038675,19,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,8.291281479950309e-5,0.0023489200432699224,0.5384340963099162,0.6160560884556775,1.3910231285464891,87,
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.00405274722825956,0.025289499774580032,0.40701791892395395,0.643969651436208,1.3895711711486753,37,
REACTOME_RELAXIN_RECEPTORS,0.8721278721278721,0.9023879699555375,0.01746981061289329,0.3605891899116249,0.6864046172792678,8,
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,0.18581418581418582,0.2879713284527289,0.09560314922043013,0.6715938165933509,1.262894205529034,7,
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL,0.9430569430569431,0.9541715427429713,0.011210691727774268,0.2937283521383949,0.5591307304110757,8,
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,0.04195804195804196,0.10925287947346772,0.21925034670375515,0.7277733244057932,1.4079466028447278,9,
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,0.6223776223776224,0.6930801117121872,0.035542021125390184,0.46627997729145826,0.9364274700921996,14,
REACTOME_REPRODUCTION,0.17582417582417584,0.2785849497258893,0.09889030075206362,0.4779833056598269,1.0916958870450608,111,
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,0.22977022977022976,0.3350175300767169,0.08359906036841593,0.518546183749801,1.1205344723981054,38,
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.3256743256743257,0.4271460021460021,0.06568136019340105,0.5216983830958442,1.0923408504562784,25,
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,0.20279720279720279,0.3070681322952835,0.09054289484694737,0.5325737510018932,1.1417947346290291,34,
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,0.27172827172827174,0.37680185697806845,0.07473852274390924,0.5297239358767181,1.111850408013503,26,
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.007697156202215235,0.037596626760130626,0.40701791892395395,0.5424567095564299,1.242290138370949,119,
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.04095904095904096,0.10784104371464967,0.22205604614524838,0.5289875161486159,1.1953518536686176,88,
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,0.012180821574363744,0.05067293321611231,0.3807304007227924,0.5354495642192629,1.2222857837297143,109,
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,0.26873126873126874,0.37466323047031713,0.07530937641727728,0.5689943176801626,1.1427081053257844,14,
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.001794794754429935,0.014738126200869582,0.45505986738722953,0.5723186220249046,1.2982699863328708,95,
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,0.18581418581418582,0.2879713284527289,0.09560314922043013,0.5647149768674287,1.169959709147556,22,
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,0.005986122444248269,0.03181742004607007,0.40701791892395395,0.5366472850022723,1.2300396410870358,122,
REACTOME_RESPONSE_TO_METAL_IONS,0.24175824175824176,0.34784210203204613,0.08085891502800323,0.5835477163175594,1.163673907780646,13,
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,0.15684315684315683,0.2572881663790754,0.10592029273625286,0.6306414117267365,1.2382647147165202,11,
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.054945054945054944,0.12875048855197738,0.19002330527910832,0.6666540665216933,1.3388376326298288,14,
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,0.0012977798595900395,0.011898415346985701,0.45505986738722953,0.6362798957761044,1.3916912065085232,47,
REACTOME_RET_SIGNALING,0.003755306565052547,0.0244008795843896,0.4317076958033464,0.6437012219486273,1.3973388567060638,40,
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.8391608391608392,0.8759552901041479,0.01997415956512903,0.39163569651815233,0.7689768781501919,11,
REACTOME_RHOA_GTPASE_CYCLE,1.857026310097119e-5,8.768259227508563e-4,0.5756102610711286,0.5913610254081686,1.361040503009544,140,
REACTOME_RHOBTB1_GTPASE_CYCLE,0.01937535364858944,0.06948148972968846,0.35248785758361917,0.653909906323038,1.3547511136578345,22,
REACTOME_RHOBTB2_GTPASE_CYCLE,0.03996003996003996,0.1061977422202563,0.22496609354031374,0.6350987841044268,1.3157787895985202,22,
REACTOME_RHOBTB3_ATPASE_CYCLE,0.4645354645354645,0.5531857801719088,0.048995408986248136,0.552237599390909,1.051219639030333,8,
REACTOME_RHOBTB_GTPASE_CYCLE,0.02418155622546183,0.08040651266048518,0.35248785758361917,0.6137698369940615,1.315872528143892,34,
REACTOME_RHOB_GTPASE_CYCLE,0.001463451263856059,0.01287564419411247,0.45505986738722953,0.6015645127441689,1.3420237601795266,67,
REACTOME_RHOC_GTPASE_CYCLE,0.0018316107376023627,0.014953755676159924,0.45505986738722953,0.600902615837148,1.343294565556167,71,
REACTOME_RHOD_GTPASE_CYCLE,0.006655370196463921,0.03446922077985794,0.40701791892395395,0.6024543199421055,1.3195315019859608,48,
REACTOME_RHOF_GTPASE_CYCLE,0.03596403596403597,0.10018300283787011,0.2377938344236881,0.5796670331973306,1.2564074377511003,39,
REACTOME_RHOG_GTPASE_CYCLE,2.893662221131449e-4,0.004651866353594704,0.49849310876659025,0.6202707787470014,1.3865664327390883,70,
REACTOME_RHOH_GTPASE_CYCLE,0.2037962037962038,0.30808679047739884,0.09026354843400684,0.5263972691365815,1.135871027667588,37,
REACTOME_RHOJ_GTPASE_CYCLE,0.01967574075771239,0.07011493530389837,0.35248785758361917,0.5781866840129288,1.2730510900854795,51,
REACTOME_RHOQ_GTPASE_CYCLE,0.004498909339188001,0.02677607176033531,0.40701791892395395,0.6005839173937546,1.326612450126892,56,
REACTOME_RHOT1_GTPASE_CYCLE,0.06793206793206794,0.14781224919473768,0.16957064440562838,0.8062672557746479,1.458989009221181,4,
REACTOME_RHOU_GTPASE_CYCLE,0.0310934527673872,0.09137733577801654,0.35248785758361917,0.6264744665802997,1.3279588986980353,30,
REACTOME_RHOV_GTPASE_CYCLE,0.052947052947052944,0.1261555937754424,0.19381330272531053,0.592309304013353,1.2620994223980473,32,
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.09090909090909091,0.17737290257951416,0.1446305280344838,0.6143952602466973,1.2617637810667184,19,
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,0.009042251180009597,0.04185734900811632,0.3807304007227924,0.5302261090949032,1.2179196371086667,134,
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.010985173923123915,0.04787845803724623,0.3807304007227924,0.6582952244055432,1.395410424293342,30,
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,0.33966033966033965,0.43918655511535476,0.06364240816510186,0.562779973780924,1.105018748727475,11,
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,0.007175896725028632,0.03623763889840662,0.40701791892395395,0.6791283297938894,1.406997894065154,22,
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.0959040959040959,0.18470177001788152,0.14040623852334236,0.6101313005158988,1.2530070241378184,19,
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.04595404595404595,0.11613542568047473,0.2089550275493539,0.5453795075310044,1.2114381609655456,61,
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,0.04195804195804196,0.10925287947346772,0.21925034670375515,0.7233923480681848,1.3994711881176007,9,
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,0.13586413586413587,0.23172973925532628,0.11524000314778066,0.5963143134356435,1.2246315222592186,19,
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,0.03896103896103896,0.10442443081988967,0.22798720285044224,0.5987670594617094,1.2795840352407404,33,
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.0989010989010989,0.18905992792632467,0.13802224249664274,0.5780108880528056,1.2202616220738223,28,
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.12487512487512488,0.22096891241176064,0.12098514214525231,0.61362758719741906,1.2430946673278056,16,
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,0.027972027972027972,0.0865117415335756,0.27128855468895297,0.5695740529757598,1.25408780429295,51,
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,0.3646353646353646,0.46281899104479746,0.06024840861580194,0.5243572292038732,1.0739992964648084,18,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.027972027972027972,0.0865117415335756,0.27128855468895297,0.5849515806685781,1.2707109407624677,41,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,0.08191808191808192,0.166600090505331,0.15315880868307333,0.5850246891665217,1.235068734709293,28,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.26573426573426573,0.3721330572541645,0.07588869006061172,0.5273247640053748,1.1132561430678585,28,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,0.33766233766233766,0.437601739523057,0.06392719333599958,0.5194047115494621,1.0814965199253834,23,
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,7.501648445718444e-5,0.0022370705312337214,0.5384340963099162,0.6226270022299801,1.3976685097411048,77,
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,0.013077558310652432,0.05384988763674177,0.3807304007227924,0.5789802342708555,1.2860746334525817,61,
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,6.91495045822583e-4,0.008028710921374499,0.47727081536286214,0.6319497291273757,1.39781909267983,57,
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,0.002201403611724998,0.01703982631698612,0.4317076958033464,0.5888313356584256,1.3209704423418098,76,
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,0.005019433068454847,0.02838334108369777,0.40701791892395395,0.6264609952130322,1.3663397484767392,44,
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,0.005242514989499094,0.029409990030199867,0.40701791892395395,0.6693048344159632,1.4147929196953408,29,
REACTOME_RND1_GTPASE_CYCLE,0.009640072781036905,0.044048913207544435,0.3807304007227924,0.6135906876598236,1.332924682532082,41,
REACTOME_RND2_GTPASE_CYCLE,0.0016843468463837855,0.014244043629269445,0.45505986738722953,0.6513790657780515,1.4150137085222643,41,
REACTOME_RND3_GTPASE_CYCLE,0.005019433068454847,0.02838334108369777,0.40701791892395395,0.6301857666838394,1.3689747577443452,41,
REACTOME_ROBO_RECEPTORS_BIND_AKAP5,0.04595404595404595,0.11613542568047473,0.2089550275493539,0.7204793358419106,1.3938356893565318,9,
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,0.6363636363636364,0.7047764588812283,0.03449192150940737,0.4832213120499744,0.9198427158621686,8,
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.018774579714689408,0.06827777192774723,0.35248785758361917,0.7074362244224237,1.4331334125157313,16,
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.06593406593406594,0.14457523900248356,0.1723243449009459,0.6004270989803573,1.257184360137658,25,
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,0.6613386613386614,0.7261908634001658,0.03265132656185353,0.4679982838052524,0.9053871194836043,9,
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,0.05094905094905095,0.12252857499037466,0.19782202131510335,0.6527378477501914,1.3310926055584846,17,
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,0.3836163836163836,0.4810912858721624,0.057852975703250924,0.48944449109081806,1.0496109034962149,35,
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,0.5284715284715285,0.6118348345565346,0.04310368287904025,0.552731029967774,1.0133333468903634,5,
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.027972027972027972,0.0865117415335756,0.27128855468895297,0.5599639534930071,1.2368881863332828,56,
REACTOME_RRNA_PROCESSING,4.462021276820673e-5,0.0015801132846541208,0.557332238758646,0.5556304764027022,1.288396707895369,188,
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,0.0969030969030969,0.18574186300843945,0.13959967345192228,0.6988109470361281,1.330231393704441,8,
REACTOME_RSK_ACTIVATION,0.32867132867132864,0.4294861043016024,0.06523530560177027,0.6411051397236021,1.1753514489363996,5,
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,0.3626373626373626,0.4615236515506057,0.060509298865666666,0.5731690560313554,1.1088499649996821,9,
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.03896103896103896,0.10442443081988967,0.22798720285044224,0.5842062633102946,1.2606124833522445,37,
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,0.41058941058941056,0.5048610243922743,0.054680848878544186,0.5946716347798899,1.0992545387889143,6,
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS,0.8171828171828172,0.8587087986197778,0.021579808647587143,0.3827028185065614,0.701617073975817,5,
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.09290709290709291,0.18027794123684535,0.1429011493869481,0.5207062244154318,1.1586832858754863,63,
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,0.5864135864135864,0.661422837893426,0.03832057819769935,0.5167917148373025,0.955292980055591,6,
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.04195804195804196,0.10925287947346772,0.21925034670375515,0.5264497147058472,1.1942191597713947,95,
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,0.24475524475524477,0.3505518748188111,0.08020234446981443,0.6315940747279667,1.202279772296432,8,
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,0.06493506493506493,0.14327183719707084,0.1737478389995708,0.7606451595277646,1.4060577218017143,6,
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING,0.5604395604395604,0.6389236518009154,0.040411448203437554,0.5300433524361088,0.9717395535987655,5,
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,0.6433566433566433,0.7108538887010025,0.03397236136349927,0.4866259338039318,0.8921414927870737,5,
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,0.0999000999000999,0.19032749362271892,0.1372507796101328,0.577433372256537,1.2205927772465945,29,
